year,imdb,title,test,clean_test,binary,budget,Country,Genre,isUSFilm,Production,RT_Score
2010,tt1135084,Takers,notalk,notalk,FAIL,32000000,USA,"Action, Crime, Thriller",TRUE,Sony Pictures/Screen Gems,29
2010,tt0398286,Tangled,ok,ok,PASS,260000000,USA,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance",TRUE,Walt Disney Pictures,89
2010,tt0429493,The A-Team,nowomen-disagree,nowomen,FAIL,110000000,"USA, UK","Action, Adventure, Thriller",TRUE,20th Century Fox,48
2010,tt1212436,The Back-up Plan,ok,ok,PASS,35000000,USA,"Comedy, Romance",TRUE,CBS Films,18
2010,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,ok-disagree,ok,PASS,155000000,"USA, UK","Adventure, Family, Fantasy",TRUE,20th Century Fox,49
2010,tt0968264,The Conspirator,dubious,dubious,FAIL,25000000,USA,"Crime, Drama, History",TRUE,Roadside Attractions,55
2010,tt0455407,The Crazies,ok,ok,PASS,19000000,"USA, United Arab Emirates","Horror, Thriller",TRUE,Overture Films,71
2010,tt1226753,The Debt,ok,ok,PASS,20000000,"USA, UK, Hungary, Israel","Drama, Thriller",TRUE,Focus Features,77
2010,tt1320253,The Expendables,notalk,notalk,FAIL,82000000,"USA, Bulgaria","Action, Adventure, Thriller",TRUE,Lionsgate Films,42
2010,tt0964517,The Fighter,men,men,FAIL,11000000,USA,"Biography, Drama, Sport",TRUE,Paramount Pictures,90
2010,tt1139328,The Ghost Writer,men,men,FAIL,45000000,"France, Germany, UK","Drama, Mystery, Thriller",FALSE,Summit Entertainment,84
2010,tt0775489,The Illusionist,nowomen,nowomen,FAIL,16500000,"France, UK","Animation, Drama",FALSE,Sony Pictures Classics,91
2010,tt1155076,The Karate Kid,dubious-disagree,dubious,FAIL,40000000,"USA, China","Action, Drama, Family, Romance, Sport",TRUE,Sony Pictures,66
2010,tt0842926,The Kids Are All Right,ok,ok,PASS,4000000,USA,"Comedy, Drama, Romance",TRUE,Focus Features,93
2010,tt0954947,The Killer Inside Me,notalk,notalk,FAIL,13000000,"UK, Sweden, Canada, USA","Crime, Drama, Horror, Thriller",TRUE,IFC Films,54
2010,tt1504320,The King&#39;s Speech,ok-disagree,ok,PASS,15000000,"UK, USA, Australia","Biography, Drama, History",TRUE,The Weinstein Company,94
2010,tt0938283,The Last Airbender,notalk-disagree,notalk,FAIL,150000000,USA,"Action, Adventure, Family, Fantasy",TRUE,Paramount Pictures,5
2010,tt1320244,The Last Exorcism,ok,ok,PASS,1800000,"France, USA","Drama, Horror, Thriller",TRUE,Lionsgate,72
2010,tt0480255,The Losers,notalk,notalk,FAIL,25000000,USA,"Action, Adventure, Crime, Mystery, Thriller",TRUE,Warner Bros. Pictures,48
2010,tt1458175,The Next Three Days,ok,ok,PASS,30000000,"USA, France","Action, Crime, Drama, Romance, Thriller",TRUE,Lionsgate,51
2010,tt1386588,The Other Guys,nowomen-disagree,nowomen,FAIL,100000000,USA,"Action, Comedy, Crime",TRUE,Columbia Pictures,78
2010,tt1017451,The Runaways,ok,ok,PASS,9500000,USA,"Biography, Drama, Music",TRUE,Apparition,69
2010,tt1285016,The Social Network,notalk-disagree,notalk,FAIL,40000000,USA,"Biography, Drama",TRUE,Columbia Pictures,95
2010,tt0963966,The Sorcerer&#39;s Apprentice,notalk,notalk,FAIL,160000000,USA,"Action, Adventure, Family, Fantasy",TRUE,Walt Disney Studios,40
2010,tt1273678,The Spy Next Door,ok,ok,PASS,28000000,USA,"Action, Comedy, Family",TRUE,Lionsgate,12
2010,tt0889573,The Switch,men,men,FAIL,19000000,USA,"Comedy, Drama, Romance",TRUE,Miramax,51
2010,tt1274300,The Tempest,ok,ok,PASS,20000000,USA,"Comedy, Drama, Fantasy, Romance",TRUE,Touchstone Pictures/Miramax Films,30
2010,tt1243957,The Tourist,nowomen,nowomen,FAIL,100000000,"USA, France, Italy, UK","Action, Adventure, Thriller",TRUE,Columbia Pictures,20
2010,tt0840361,The Town,notalk,notalk,FAIL,37000000,USA,"Crime, Drama, Thriller",TRUE,Warner Bros. Pictures,93
2010,tt1325004,The Twilight Saga: Eclipse,ok-disagree,ok,PASS,68000000,USA,"Adventure, Drama, Fantasy, Romance",TRUE,Summit Entertainment,48
2010,tt0780653,The Wolfman,notalk-disagree,notalk,FAIL,150000000,USA,"Drama, Fantasy, Horror, Thriller",TRUE,Universal Pictures,35
2010,tt1570989,Tiny Furniture,ok,ok,PASS,50000,USA,"Comedy, Drama, Romance",TRUE,IFC,79
2010,tt0435761,Toy Story 3,dubious-disagree,dubious,FAIL,200000000,USA,"Animation, Adventure, Comedy, Family, Fantasy",TRUE,Walt Disney Pictures,98
2010,tt1104001,Tron Legacy,notalk-disagree,notalk,FAIL,200000000,USA,"Action, Adventure, Fantasy, Sci-Fi",TRUE,Walt Disney Pictures,50
2010,tt1403865,True Grit,ok-disagree,ok,PASS,35000000,USA,"Adventure, Drama, Western",TRUE,Paramount Pictures,96
2010,tt1465522,Tucker and Dale vs Evil,ok,ok,PASS,5000000,"Canada, USA, India, UK","Comedy, Horror",TRUE,Magnet Releasing,84
2010,tt0477080,Unstoppable,dubious,dubious,FAIL,95000000,USA,"Action, Thriller",TRUE,20th Century Fox,86
2010,tt0817230,Valentine&#39;s Day,ok,ok,PASS,52000000,USA,"Comedy, Romance",TRUE,New Line Cinema/Warner Bros. Pictures,18
2010,tt1027718,Wall Street: Money Never Sleeps,dubious-disagree,dubious,FAIL,70000000,USA,Drama,TRUE,20th Century Fox,55
2010,tt1183923,Welcome to the Rileys,ok,ok,PASS,10000000,"UK, USA",Drama,TRUE,Samuel Goldwyn Films/Destination Films,54
2010,tt1235189,Wild Target,notalk,notalk,FAIL,8000000,"UK, France","Action, Comedy, Crime",FALSE,Freestyle Releasing,33
2010,tt1399683,Winter&#39;s Bone,ok-disagree,ok,PASS,2000000,USA,"Drama, Mystery",TRUE,Roadside Attractions,94
2010,tt1216520,Womb,ok,ok,PASS,13000000,"Germany, Hungary, France","Drama, Romance, Sci-Fi",FALSE,Olive Films,35
2010,tt1302067,Yogi Bear,nowomen,nowomen,FAIL,80000000,"USA, New Zealand","Animation, Adventure, Comedy, Family",TRUE,Warner Bros. Pictures,13
2010,tt1414382,You Again,ok,ok,PASS,20000000,USA,"Comedy, Family, Romance",TRUE,Touchstone Pictures,17
2010,tt1182350,You Will Meet a Tall Dark Stranger,ok,ok,PASS,15000000,"USA, Spain","Comedy, Drama, Romance",TRUE,Sony Pictures Classics,46
2009,tt1022603,(500) Days of Summer,notalk-disagree,notalk,FAIL,7500000,USA,"Comedy, Drama, Romance",TRUE,Fox Searchlight Pictures,85
2009,tt0974661,17 Again,ok-disagree,ok,PASS,40000000,USA,"Comedy, Drama, Fantasy",TRUE,New Line Cinema,56
2009,tt1190080,2012,notalk-disagree,notalk,FAIL,200000000,USA,"Action, Adventure, Sci-Fi",TRUE,Sony Pictures/Columbia,39
2009,tt0472033,9,nowomen,nowomen,FAIL,30000000,USA,"Animation, Action, Adventure, Sci-Fi",TRUE,Focus Features,57
2009,tt0971209,A Perfect Getaway,dubious-disagree,dubious,FAIL,14000000,USA,"Adventure, Mystery, Thriller",TRUE,Universal Pictures,62
2009,tt1019452,A Serious Man,men,men,FAIL,7000000,"USA, UK, France","Comedy, Drama",TRUE,Focus Features,89
2009,tt1315981,A Single Man,notalk,notalk,FAIL,7000000,USA,"Drama, Romance",TRUE,The Weinstein Company,85
2009,tt1185836,Adam,men,men,FAIL,3200000,USA,"Comedy, Drama, Romance",TRUE,Fox Searchlight Pictures,65
2009,tt1091722,Adventureland,men-disagree,men,FAIL,9800000,USA,"Comedy, Drama, Romance",TRUE,Miramax Films,88
2009,tt1186830,Agora,notalk,notalk,FAIL,70000000,"Spain, Malta, Bulgaria","Adventure, Biography, Drama, History, Romance",FALSE,Newmarket Films,53
2009,tt1077262,Ajami,men-disagree,men,FAIL,1000000,"Germany, Israel","Crime, Drama",FALSE,Kino International,97
2009,tt0881891,All About Steve,ok,ok,PASS,15000000,USA,"Comedy, Romance",TRUE,20th Century Fox,6
2009,tt1174732,An Education,ok,ok,PASS,7500000,"UK, USA",Drama,TRUE,Sony Classics,95
2009,tt0808151,Angels &amp; Demons,nowomen,nowomen,FAIL,150000000,"USA, Italy","Mystery, Thriller",TRUE,Sony/Columbia Pictures,37
2009,tt0913354,Armored,nowomen,nowomen,FAIL,20000000,USA,"Action, Crime, Thriller",TRUE,Sony/Screen Gems,40
2009,tt0375568,Astro Boy,dubious,dubious,FAIL,65000000,"Japan, Hong Kong, USA","Animation, Action, Comedy, Family, Sci-Fi",TRUE,Summit Entertainment,50
2009,tt0499549,Avatar,men-disagree,men,FAIL,425000000,"UK, USA","Action, Adventure, Fantasy, Sci-Fi",TRUE,20th Century Fox,82
2009,tt1176740,Away We Go,ok,ok,PASS,21000000,"USA, UK","Comedy, Drama, Romance",TRUE,Focus Features,68
2009,tt0889583,Br&uuml;no,nowomen-disagree,nowomen,FAIL,42000000,"USA, UK",Comedy,TRUE,Universal Pictures,67
2009,tt0901476,Bride Wars,ok,ok,PASS,30000000,USA,"Comedy, Romance",TRUE,20th Century Fox,10
2009,tt0810784,Bright Star,ok,ok,PASS,8500000,"UK, Australia, France","Biography, Drama, Romance",FALSE,Apparition Films,82
2009,tt1210042,Brooklyn&#39;s Finest,notalk,notalk,FAIL,17000000,USA,"Crime, Drama, Thriller",TRUE,Overture Films,44
2009,tt0765010,Brothers,ok,ok,PASS,26000000,USA,"Drama, War",TRUE,Lionsgate Films,63
2009,tt1232207,Capitalism: A Love Story,notalk-disagree,notalk,FAIL,20000000,USA,"Documentary, Crime, News",TRUE,Overture Films,75
2009,tt0795351,Case 39,ok,ok,PASS,27000000,"USA, Canada","Horror, Mystery, Thriller",TRUE,Paramount Studios,21
2009,tt1352824,Chloe,men-disagree,men,FAIL,13000000,"USA, Canada, France","Drama, Mystery, Romance, Thriller",TRUE,Sony Pictures Classics,51
2009,tt0844471,Cloudy with a Chance of Meatballs,notalk-disagree,notalk,FAIL,100000000,USA,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi",TRUE,Sony Pictures,86
2009,tt1035736,Coco avant Chanel,ok,ok,PASS,23000000,"France, Belgium","Biography, Drama",FALSE,Sony Pictures Classics,63
2009,tt0327597,Coraline,ok,ok,PASS,60000000,USA,"Animation, Drama, Fantasy, Thriller",TRUE,Focus Features,90
2009,tt0433362,Daybreakers,notalk,notalk,FAIL,20000000,"Australia, USA","Action, Fantasy, Horror, Sci-Fi, Thriller",TRUE,Lionsgate,67
2009,tt1278340,Dead Snow,men-disagree,men,FAIL,800000,Norway,"Comedy, Horror",FALSE,IFC,68
2009,tt1136608,District 9,notalk-disagree,notalk,FAIL,30000000,"South Africa, USA, New Zealand, Canada","Action, Sci-Fi, Thriller",TRUE,Sony Pictures/Screen Gems,90
2009,tt1127180,Drag Me to Hell,ok,ok,PASS,30000000,USA,"Horror, Thriller",TRUE,Universal Pictures,92
2009,tt1191111,Enter the Void,notalk,notalk,FAIL,16000000,"France, Germany, Italy, Canada, Japan","Drama, Fantasy",FALSE,IFC Films,71
2009,tt0780511,Everybody&#39;s Fine,men,men,FAIL,20000000,USA,"Adventure, Drama",TRUE,Miramax,47
2009,tt0432283,Fantastic Mr. Fox,notalk,notalk,FAIL,40000000,USA,"Animation, Adventure, Comedy, Crime, Drama, Family",TRUE,20th Century Fox,92
2009,tt1013752,Fast &amp; Furious,notalk,notalk,FAIL,85000000,USA,"Action, Crime, Thriller",TRUE,Universal Pictures,29
2009,tt1083456,Fired Up!,notalk,notalk,FAIL,20000000,USA,"Comedy, Sport",TRUE,Sony/Screen Gems,25
2009,tt1232776,Fish Tank,ok,ok,PASS,3000000,"Netherlands, UK",Drama,FALSE,IFC,91
2009,tt0758746,Friday the 13th,men,men,FAIL,17000000,USA,"Horror, Mystery, Thriller",TRUE,Warner Bros. Pictures/New Line/Paramount,25
2009,tt1201167,Funny People,notalk,notalk,FAIL,72500000,USA,"Comedy, Drama",TRUE,Universal Pictures,69
2009,tt0436339,G-Force,notalk,notalk,FAIL,150000000,USA,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",TRUE,Walt Disney Pictures,22
2009,tt1046173,G.I. Joe: The Rise of Cobra,notalk-disagree,notalk,FAIL,175000000,"USA, Czech Republic","Action, Adventure, Sci-Fi, Thriller",TRUE,Paramount Pictures,34
2009,tt1034032,Gamer,notalk,notalk,FAIL,50000000,USA,"Action, Sci-Fi, Thriller",TRUE,Lionsgate Films,30
2009,tt1194263,Get Low,notalk-disagree,notalk,FAIL,7000000,"USA, Germany, Poland","Drama, Mystery",TRUE,Sony Pictures Classics,85
2009,tt1289406,Harry Brown,notalk,notalk,FAIL,7300000,UK,"Action, Crime, Drama, Thriller",FALSE,Samuel Goldwyn Films,63
2009,tt0417741,Harry Potter and the Half-Blood Prince,ok-disagree,ok,PASS,250000000,"UK, USA","Adventure, Family, Fantasy, Mystery",TRUE,Warner Bros. Pictures,84
2009,tt1001508,He&#39;s Just Not That Into You,ok,ok,PASS,40000000,"Germany, USA","Comedy, Drama, Romance",TRUE,Warner Bros. Pictures/New Line Cinema,40
2009,tt1024744,I Come with the Rain,nowomen,nowomen,FAIL,18000000,"France, Hong Kong, Ireland, Spain, UK",Thriller,FALSE,LeBrocquy Fraser Prods.,-1
2009,tt1045772,I Love You Phillip Morris,notalk-disagree,notalk,FAIL,13000000,"France, USA","Biography, Comedy, Crime, Drama, Romance",TRUE,Roadside Attractions,71
2009,tt1155056,"I Love You, Man",men-disagree,men,FAIL,40000000,USA,"Comedy, Romance",TRUE,Dreamworks/Paramount,83
2009,tt1080016,Ice Age: Dawn of the Dinosaurs,notalk,notalk,FAIL,90000000,USA,"Animation, Adventure, Comedy, Family",TRUE,20th Century Fox/Emerging Pictures,46
2009,tt0361748,Inglourious Basterds,dubious-disagree,dubious,FAIL,70000000,"Germany, USA","Adventure, Drama, War",TRUE,The Weinstein Company,88
2009,tt1057500,Invictus,notalk,notalk,FAIL,49000000,USA,"Biography, Drama, History, Sport",TRUE,Warner Bros. Pictures,76
2009,tt1230414,It&#39;s Complicated,ok,ok,PASS,85000000,"USA, Japan","Comedy, Drama, Romance",TRUE,Universal Pictures,58
2009,tt1131734,Jennifer&#39;s Body,ok,ok,PASS,16000000,USA,"Comedy, Horror",TRUE,20th Century Fox,44
2009,tt1135503,Julie &amp; Julia,ok,ok,PASS,40000000,USA,"Biography, Drama, Romance",TRUE,Sony/Columbia Pictures,76
2009,tt0448011,Knowing,notalk,notalk,FAIL,50000000,"USA, UK, Australia","Action, Drama, Mystery, Sci-Fi, Thriller",TRUE,Summit Entertainment,33
2009,tt1197624,Law Abiding Citizen,notalk-disagree,notalk,FAIL,53000000,USA,"Crime, Drama, Thriller",TRUE,Overture Films,26
2009,tt0808526,Life During Wartime,ok,ok,PASS,4500000,USA,"Comedy, Drama",TRUE,IFC Films,69
2009,tt1149361,Micmacs (Micmacs &agrave; tire-larigot),dubious,dubious,FAIL,42000000,France,"Action, Comedy, Crime",FALSE,Sony Pictures Classics,73
2009,tt0892782,Monsters vs Aliens,dubious-disagree,dubious,FAIL,175000000,USA,"Animation, Action, Adventure, Comedy, Family, Sci-Fi",TRUE,Paramount/Dreamworks Animation,73
2009,tt1182345,Moon,notalk-disagree,notalk,FAIL,5000000,"UK, USA","Drama, Mystery, Sci-Fi",TRUE,Sony Pictures Classics,90
2009,tt1121977,Mother and Child,ok,ok,PASS,7000000,"USA, Spain","Drama, Romance",TRUE,Sony Pictures Classics,78
2009,tt1179891,My Bloody Valentine 3D,men,men,FAIL,14000000,USA,"Horror, Mystery, Thriller",TRUE,Lionsgate Films,60
2009,tt1078588,My Sister&#39;s Keeper,ok,ok,PASS,27500000,USA,"Drama, Family",TRUE,Warner Bros. Pictures,48
2009,tt0875034,Nine,men-disagree,men,FAIL,80000000,"UK, USA","Drama, Musical, Romance",TRUE,The Weinstein Co.,40
2009,tt1186367,Ninja Assassin,notalk-disagree,notalk,FAIL,50000000,"Germany, USA","Action, Thriller",TRUE,Warner Bros. Pictures/Dark Castle Ent.,25
2009,tt1266029,Nowhere Boy,dubious,dubious,FAIL,1900000,"UK, Canada","Biography, Drama, Music, Romance",FALSE,Weinstein Company,80
2009,tt1235796,Ondine,ok,ok,PASS,12000000,"Ireland, USA","Drama, Mystery, Romance",TRUE,Magnolia Pictures,69
2009,tt1532957,Paa,men,men,FAIL,4300000,India,"Comedy, Drama",FALSE,Big Pictures,43
2009,tt1188729,Pandorum,notalk,notalk,FAIL,40000000,"Germany, UK, USA","Action, Horror, Mystery, Sci-Fi, Thriller",TRUE,Overture Films,28
2009,tt1003034,Perrier&#39;s Bounty,nowomen,nowomen,FAIL,6600000,"Ireland, UK","Action, Comedy, Crime, Drama, Romance, Thriller",FALSE,IFC Films,56
2009,tt0762125,Planet 51,notalk,notalk,FAIL,60000000,"Spain, UK, USA","Animation, Adventure, Comedy, Family, Sci-Fi",TRUE,Sony Pictures/TriStar Pictures,22
2009,tt0929632,Precious: Based on the Novel Push by Sapphire,ok,ok,PASS,10000000,USA,Drama,TRUE,Lionsgate Films,91
2009,tt1152836,Public Enemies,notalk,notalk,FAIL,102500000,"USA, Japan","Biography, Crime, Drama",TRUE,Universal Studios,68
2009,tt0465580,Push,ok,ok,PASS,38000000,"USA, Canada","Action, Sci-Fi, Thriller",TRUE,Summit Entertainment,23
2009,tt0988045,Sherlock Holmes,notalk,notalk,FAIL,90000000,"USA, Germany, UK","Action, Adventure, Crime, Mystery, Thriller",TRUE,Warner Bros. Pictures/Village Roadshow,70
2009,tt1017460,Splice,ok,ok,PASS,30000000,"Canada, France, USA","Drama, Horror, Sci-Fi",TRUE,Warner Brothers,75
2009,tt0796366,Star Trek,ok-disagree,ok,PASS,140000000,"USA, Germany","Action, Adventure, Sci-Fi",TRUE,IMAX,94
2009,tt0473705,State of Play,ok,ok,PASS,60000000,"USA, UK, France","Crime, Drama, Mystery, Thriller",TRUE,Universal Pictures,84
2009,tt0986263,Surrogates,notalk,notalk,FAIL,80000000,USA,"Action, Sci-Fi, Thriller",TRUE,Touchstone Pictures,37
2009,tt0438488,Terminator Salvation,men-disagree,men,FAIL,200000000,"USA, Germany, UK, Italy","Action, Adventure, Sci-Fi",TRUE,Warner Bros. Pictures,33
2009,tt0878804,The Blind Side,men,men,FAIL,35000000,USA,"Biography, Drama, Sport",TRUE,Warner Bros. Pictures,66
2009,tt1131729,The Boat That Rocked,nowomen-disagree,nowomen,FAIL,50000000,"UK, France, Germany","Comedy, Drama, Music",FALSE,Focus Features,62
2009,tt1300851,The Boondock Saints II: All Saints Day,nowomen,nowomen,FAIL,8000000,USA,"Action, Crime, Thriller",TRUE,Apparition,23
2009,tt0362478,The Box,ok,ok,PASS,25000000,USA,"Drama, Fantasy, Mystery, Sci-Fi, Thriller",TRUE,Warner Bros. Pictures,44
2009,tt0896923,The City of Your Final Destination,ok-disagree,ok,PASS,8300000,USA,"Drama, Romance",TRUE,Screen Media Films,38
2009,tt1144884,The Final Destination,ok,ok,PASS,40000000,USA,"Horror, Thriller",TRUE,Warner Bros. Pictures,28
2009,tt1220198,The Fourth Kind,ok,ok,PASS,10000000,"USA, UK","Mystery, Sci-Fi, Thriller",TRUE,Universal Pictures,18
2009,tt1132620,The Girl with the Dragon Tattoo,dubious-disagree,dubious,FAIL,90000000,"Sweden, Denmark, Germany, Norway","Crime, Drama, Mystery, Thriller",FALSE,Music Box Films,86
2009,tt1103982,The Girlfriend Experience,dubious,dubious,FAIL,1300000,USA,Drama,TRUE,Magnolia Pictures,66
2009,tt1247662,The Good Guy,ok,ok,PASS,10000000,USA,"Comedy, Romance",TRUE,Roadside Attractions,35
2009,tt1119646,The Hangover,notalk,notalk,FAIL,35000000,"USA, Germany",Comedy,TRUE,Warner Bros. Pictures,78
2009,tt1054606,The Imaginarium of Doctor Parnassus,notalk,notalk,FAIL,30000000,"UK, Canada, France","Adventure, Comedy, Fantasy, Mystery",FALSE,Sony Pictures Classics,64
2009,tt1130080,The Informant!,notalk,notalk,FAIL,22000000,USA,"Biography, Comedy, Crime, Drama",TRUE,Warner Bros. Pictures,80
2009,tt1058017,The Invention of Lying,men,men,FAIL,18500000,USA,"Comedy, Fantasy, Romance",TRUE,Warner Bros. Pictures,56
2009,tt0824758,The Last Station,ok,ok,PASS,18000000,"UK, Germany, Russia","Biography, Drama, Romance",FALSE,Sony Pictures Classics,71
2009,tt0380510,The Lovely Bones,ok,ok,PASS,95000000,"USA, UK, New Zealand","Drama, Fantasy, Thriller",TRUE,Paramount Pictures,32
2009,tt1234548,The Men Who Stare at Goats,nowomen,nowomen,FAIL,24000000,"USA, UK","Comedy, War",TRUE,Overture Films,51
2009,tt0790712,The Messenger,notalk,notalk,FAIL,6500000,USA,"Drama, Romance, War",TRUE,Oscilloscope Pictures,89
2009,tt0780521,The Princess and the Frog,ok,ok,PASS,105000000,USA,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance",TRUE,Walt Disney Pictures,85
2009,tt1041829,The Proposal,men-disagree,men,FAIL,40000000,USA,"Comedy, Drama, Romance",TRUE,Walt Disney Pictures,44
2009,tt0898367,The Road,notalk-disagree,notalk,FAIL,25000000,USA,"Adventure, Drama",TRUE,The Weinstein Co./Dimension,73
2009,tt0485601,The Secret of Kells,nowomen-disagree,nowomen,FAIL,8000000,"France, Belgium, Ireland, Netherlands, USA, Denmark, Brazil, Germany, Austria, Hungary","Animation, Adventure, Family, Fantasy",TRUE,GKIDS,91
2009,tt0821642,The Soloist,notalk,notalk,FAIL,60000000,"UK, France, USA","Biography, Drama, Music",TRUE,Dreamworks/Paramount,57
2009,tt1111422,The Taking of Pelham 123,nowomen,nowomen,FAIL,110000000,"USA, UK","Action, Crime, Thriller",TRUE,Sony/Columbia Pictures,51
2009,tt0452694,The Time Traveler&#39;s Wife,dubious,dubious,FAIL,39000000,USA,"Drama, Fantasy, Romance, Sci-Fi",TRUE,Warner Bros. Pictures,39
2009,tt1142988,The Ugly Truth,men,men,FAIL,38000000,USA,"Comedy, Romance",TRUE,Sony/Columbia Pictures,14
2009,tt1139668,The Unborn,ok,ok,PASS,16000000,USA,"Drama, Horror, Mystery, Thriller",TRUE,Rogue Pictures,10
2009,tt0962736,The Young Victoria,ok,ok,PASS,35000000,"UK, USA","Biography, Drama, History, Romance",TRUE,Apparition,77
2009,tt1055369,Transformers: Revenge of the Fallen,ok-disagree,ok,PASS,210000000,USA,"Action, Adventure, Sci-Fi",TRUE,Paramount/Dreamworks,19
2009,tt1049413,Up,notalk,notalk,FAIL,175000000,USA,"Animation, Adventure, Comedy, Family",TRUE,Walt Disney Pictures,98
2009,tt1193138,Up in the Air,men-disagree,men,FAIL,30000000,USA,"Comedy, Drama, Romance",TRUE,Paramount Pictures,91
2009,tt1068678,Veronika Decides to Die,ok,ok,PASS,9000000,USA,"Drama, Romance",TRUE,Entertainment One Films,-1
2009,tt0409459,Watchmen,men-disagree,men,FAIL,138000000,USA,"Action, Drama, Mystery, Sci-Fi",TRUE,Warner Bros. Pictures,64
2009,tt1178663,Whatever Works,dubious-disagree,dubious,FAIL,15000000,"USA, France","Comedy, Romance",TRUE,Sony Pictures Classics,49
2009,tt0386117,Where the Wild Things Are,notalk,notalk,FAIL,100000000,"Germany, Australia, USA","Adventure, Drama, Family, Fantasy",TRUE,Warner Bros. Pictures,73
2009,tt1172233,Whip It,ok,ok,PASS,15000000,USA,"Drama, Sport",TRUE,Fox Searchlight Pictures,84
2009,tt0365929,Whiteout,ok,ok,PASS,35000000,"USA, Canada, France, Turkey","Action, Crime, Horror, Mystery, Thriller",TRUE,Warner Bros. Pictures,7
2009,tt0458525,X-Men Origins: Wolverine,dubious-disagree,dubious,FAIL,150000000,"USA, UK","Action, Adventure, Sci-Fi, Thriller",TRUE,20th Century Fox,37
2009,tt0448182,Yesterday Was a Lie,ok,ok,PASS,200000,USA,"Drama, Music, Mystery",TRUE,Helicon Arts Cooperative,83
2009,tt0403702,Youth in Revolt,notalk-disagree,notalk,FAIL,18000000,USA,"Comedy, Drama, Romance",TRUE,The Weinstein Company,66
2009,tt1156398,Zombieland,ok-disagree,ok,PASS,23600000,USA,"Adventure, Comedy, Horror, Sci-Fi",TRUE,Sony/Columbia Pictures,90
2008,tt0478087,21,ok,ok,PASS,35000000,USA,"Crime, Drama, History, Thriller",TRUE,Sony/Columbia Pictures,35
2008,tt0800308,Appaloosa,notalk,notalk,FAIL,20000000,USA,"Crime, Drama, Romance, Western",TRUE,Warner Bros. Pictures,77
2008,tt0455824,Australia,men,men,FAIL,130000000,"UK, Australia, USA","Adventure, Comedy, Drama, Romance, War, Western",TRUE,20th Century Fox,55
2008,tt0871426,Baby Mama,ok,ok,PASS,30000000,USA,"Comedy, Romance",TRUE,Universal Pictures,64
2008,tt0799934,Be Kind Rewind,notalk,notalk,FAIL,20000000,"UK, France, USA",Comedy,TRUE,New Line Cinema,65
2008,tt0960731,Bedtime Stories,ok,ok,PASS,80000000,USA,"Comedy, Family, Fantasy, Romance",TRUE,Walt Disney Pictures,26
2008,tt0861689,Blindness,ok,ok,PASS,25000000,"Canada, Brazil, Japan","Drama, Mystery, Sci-Fi, Thriller",FALSE,Miramax,44
2008,tt0397892,Bolt,ok-disagree,ok,PASS,150000000,USA,"Animation, Adventure, Comedy, Drama, Family",TRUE,Walt Disney Pictures,89
2008,tt0887883,Burn After Reading,notalk,notalk,FAIL,37000000,"USA, UK, France","Comedy, Crime, Drama, Thriller",TRUE,Focus Features,78
2008,tt0824747,Changeling,ok,ok,PASS,55000000,USA,"Biography, Crime, Drama, History, Mystery, Thriller",TRUE,Universal Pictures,61
2008,tt0892255,Che: Part One,notalk,notalk,FAIL,58000000,"France, Spain, USA","Biography, Drama, History, War",TRUE,IFC Films,67
2008,tt0970411,City of Ember,ok,ok,PASS,38000000,USA,"Adventure, Family, Fantasy, Sci-Fi",TRUE,Fox Walden,53
2008,tt1060277,Cloverfield,ok,ok,PASS,25000000,USA,"Action, Horror, Sci-Fi, Thriller",TRUE,Paramount,77
2008,tt0489018,Day of the Dead,ok,ok,PASS,18000000,USA,"Action, Horror, Thriller",TRUE,First Look International,14
2008,tt0452608,Death Race,notalk,notalk,FAIL,65000000,"USA, Germany, UK","Action, Sci-Fi, Thriller",TRUE,Universal Pictures,42
2008,tt1034303,Defiance,ok,ok,PASS,50000000,USA,"Action, Drama, History, Thriller, War",TRUE,Paramount Vantage,57
2008,tt0832266,"Definitely, Maybe",ok,ok,PASS,7000000,"UK, France, Germany, USA","Comedy, Drama, Romance",TRUE,Universal Pictures,71
2008,tt0483607,Doomsday,ok,ok,PASS,33000000,"UK, USA, South Africa, Germany","Action, Sci-Fi, Thriller",TRUE,Universal Pictures,51
2008,tt0918927,Doubt,ok,ok,PASS,20000000,USA,"Drama, Mystery",TRUE,Miramax,80
2008,tt1059786,Eagle Eye,notalk-disagree,notalk,FAIL,80000000,"USA, Germany","Action, Mystery, Thriller",TRUE,Paramount Studios,27
2008,tt0808244,Easy Virtue,ok,ok,PASS,14000000,"UK, Canada","Comedy, Romance",FALSE,Sony Pictures Classics,52
2008,tt1129423,Fireproof,men,men,FAIL,500000,USA,"Drama, Romance",TRUE,Sherwood Pictures,40
2008,tt0486321,Fly Me to the Moon,nowomen,nowomen,FAIL,25000000,"Belgium, USA","Animation, Adventure, Family",TRUE,Summit Entertainment,19
2008,tt0800039,Forgetting Sarah Marshall,ok,ok,PASS,30000000,USA,"Comedy, Drama, Romance",TRUE,Universal Pictures,83
2008,tt0369436,Four Christmases,ok,ok,PASS,80000000,"Germany, USA","Comedy, Drama, Romance",TRUE,New Line Cinema,24
